,source_id,ra,dec,parallax,pmra,pmdec,phot_g_mean_mag,bp_rp,g_rp,cluster,prob
812,3218838058595680128,88.5425016270171,0.4095266198334642,1.0391602317169584,-1.7113550087697278,5.6402541715458385,20.210379999999997,2.2101135,1.2927628,0,0.005513825921812008
813,3218838058596287104,88.54191307441664,0.4116516859146729,0.6354084531487837,2.7641526151872315,-6.188725575919607,19.757784,2.2663287999999997,1.1883202,0,0.09103307387293331
814,3218838092955422464,88.52279973117113,0.4097653054481022,0.9000501591799245,-2.8400791335565567,4.376846564173826,13.615229000000001,1.4452982,0.791996,0,0.0020630857507431153
815,3218838092955422848,88.5212130519362,0.4090324922053731,0.8740579338732438,-2.8634133995519,4.170078568280052,16.68064,1.630269,0.86981297,0,0.0020049945074909425
816,3218838092955423616,88.51620579650104,0.4091873619164952,0.5513383559841606,-0.852426468538027,2.009004583784664,17.35337,1.5876883999999998,0.8261719000000001,0,0.0012305177183562976
817,3218838092955425920,88.51348322296097,0.4048169875254303,0.9101315002182124,-2.6752576876335565,4.300775317041849,14.435635999999999,1.3737793,0.7638005999999999,0,0.001964001670595031
818,3218838123018870656,88.5186494516967,0.421124594838016,2.691396336249725,-4.126098564045203,5.149831252429989,20.588396,2.3941631,1.3599243,1,0.5779909416757286
819,3218838123019791872,88.530600883184,0.4190087155987645,-0.27307919285753024,0.08082967173979723,0.9066909458611182,19.051573,1.5397797,0.85951424,0,0.003809270766250002
820,3218838127315156096,88.53172300922117,0.4221096330974115,1.0709665018464318,-2.4189037186166247,2.8057686631210625,15.602973,1.8598003,0.95125294,0,0.0020196130788092616
821,3218838127315764224,88.52686816851644,0.4177696322579566,-0.3591664603667933,-1.132775162603596,-0.9177090091001192,19.66773,1.9441051,0.9453906999999999,0,0.01093056738940421
822,3218838157379355264,88.4793108056597,0.4023711396957211,0.9005034680025017,-2.5465981548151517,4.35237663431854,13.987909,1.4273481000000001,0.7847576,0,0.0019336353493512302
823,3218838157379516928,88.48723422736023,0.4037843922114525,0.591254600361734,2.0310240234240835,-1.5307269315465366,19.006075,1.67272,0.8476162,0,0.00437784240803113
824,3218838157381898240,88.48754469027105,0.4043224677152181,0.3775155486719014,4.750066121786691,3.034189802652228,20.700378,-1.0315113,0.62820435,1,0.9913693968454228
825,3218838161673799040,88.47902042761591,0.40132988802757424,2.4888264922068077,-9.42101176372952,-1.7316323225592671,20.733793,1.41185,1.7665672,1,0.9999999999980975
826,3218838161674909440,88.48977214857744,0.40189628387717796,0.8199092579258502,-2.0913963189464493,4.0443139129504315,15.253480999999999,1.4883423,0.8106661000000001,0,0.0017307794011617145
827,3218838161674911232,88.48361252509828,0.4021686945238721,0.8274134689699151,-2.5433515216737668,4.358028191634714,15.292947,1.5418843999999998,0.83386993,0,0.00191986151437273
828,3218838161674914176,88.48433086743862,0.3921827892583568,-0.13444248500326192,0.5465121068311256,-4.973008312392278,19.81496,2.1278132999999997,1.0435581,0,0.0354503381864874
829,3218838161674914304,88.47547914123356,0.3997841532741502,0.8760283369540784,-2.8117151350950293,4.349678472453814,16.83841,1.6750096999999997,0.87082577,0,0.002012421253270219
830,3218838161674914432,88.48242149107699,0.3933430566252005,0.8048578456493395,-2.3721578705273565,4.050466160561123,17.65243,1.9017868000000002,0.95731926,0,0.001732068885124296
831,3218838191738335232,88.48435452254763,0.409954937594269,1.4873098257085515,-2.4231727106811003,3.6564259636005336,19.870941000000002,2.4815369,1.2458496000000001,0,0.004442084420005344
832,3218838191739069184,88.4882638065387,0.41157085570577795,0.6420240626082586,1.0233320445579537,0.029820308582519682,20.08822,1.4010943999999999,0.7561283000000001,0,0.002264630921041085
833,3218838191739263488,88.48940497975387,0.4126251018077525,0.12502829070789268,0.12436686193776858,1.5867014157570294,17.644527,1.4152622,0.7750969,0,0.002023833524791943
834,3218838191739264768,88.49189264635784,0.4143796181748497,0.2783867428812385,0.7493583079341998,-0.1048871805927496,18.002285,1.6153812,0.8523617,0,0.0015951409017549512
836,3218838196034644864,88.49425805347124,0.4081824421231989,0.9249745814327126,-2.5853088345795117,4.377773958342537,15.04534,1.4606503999999998,0.7997408,0,0.0019850275955380133
837,3218838196034645376,88.49140186141605,0.40814121631486,0.7824870251045171,1.2084913556101344,-4.340195750194253,18.394289999999998,2.0731450000000002,0.9752388000000001,0,0.025452114481204068
838,3218838196035246720,88.48919851487624,0.40658160492051054,1.1723343862207107,-2.897281316462456,3.811807465836473,20.023754,2.4907646,1.2070083999999999,0,0.0024952560425497324
839,3218838226098794624,88.47232751796513,0.4128472331935527,0.8784617876220815,-2.831411275072538,4.321956021386577,16.669935,1.7967358,0.9327793,0,0.0020346712529622545
840,3218838226098999552,88.46200566682636,0.41046376021109066,-0.4647803283297433,1.295348680411557,-0.4073358474830249,20.1982,1.441225,0.76431465,0,0.0060607564238697835
841,3218838226099004288,88.4698047255202,0.4167461338872416,-0.16396949078344458,0.7179577207760778,1.9964363885430556,20.245248999999998,1.6170387,0.6711196999999999,0,0.006428468661752709
842,3218838230394388608,88.47206007136158,0.4105022766543404,1.0555351117341696,-2.7781415099239153,4.3553777912862985,10.940892999999999,1.7816238000000002,0.91848373,0,0.0021907730282101578
843,3218838230394390272,88.46629364332087,0.4095305160351938,0.8887476096532321,-2.3755012878995685,4.715999178226995,13.886416,1.3866253000000002,0.76858807,0,0.00217279819955105
844,3218838260458740352,88.48218299237764,0.4127254757975217,0.986048232502577,-2.6133595030129593,4.5766089235099034,17.64089,1.8414955000000002,0.9250965,0,0.002159554180539862
845,3218838260458743424,88.47775870875952,0.4171702628100746,0.5366363055098445,1.4131828706140384,0.2625349121345301,17.227726,1.5150738000000001,0.82045746,0,0.002946319256191926
846,3218838260458746368,88.48160004843645,0.4207486883745497,0.26833156087378685,-0.7824483492767955,-1.7938701076312913,18.452915,1.3778591,0.77895546,0,0.0044478488968615676
847,3218838260461107840,88.48507850416573,0.4253224833692725,-0.6338979051144726,-1.7287079817296078,-1.2537961293909514,20.680310000000002,1.5139523000000001,1.1315403,0,0.08060936221663591
848,3218838260463809280,88.48767616449238,0.4138363026765765,-1.6607494043433515,-0.01785703735876203,-0.15217946448615044,20.504282,1.562727,0.91500664,1,0.8695321729003158
849,3218838264752995328,88.47922754869793,0.4187889759708305,0.5455937120536684,-2.7212736029365487,4.46966084532624,19.066582,2.1567745,1.0927811,0,0.002485793007232132
850,3218838264754118656,88.49112184031151,0.422564840950684,1.0670573764051758,-2.557306846863532,4.1913425832786695,14.5218525,1.442872,0.80070305,0,0.0021258604446945813
851,3218838264754118784,88.49331370184662,0.4201210848094718,0.9230021272643506,-2.860387458071377,4.372295496231579,14.401708,1.4001788999999998,0.773406,0,0.0021066068329806545
852,3218838264754119168,88.48621041256601,0.42368965734534064,0.8956616389754325,-2.649549058353511,4.263822633793828,14.101909,1.3676013999999999,0.7594366,0,0.001967681212605862
853,3218838299112708480,88.51035358988165,0.4244048568072922,0.5235506724286423,-2.8179319621974543,1.1658779214873949,19.666995999999997,2.1469746,1.0853252,0,0.004345145766931188
854,3218838299113852160,88.51212995179212,0.4221967384103715,0.9645943526488316,-2.5382083937170967,5.188959158256416,13.655422,1.4149323,0.7796192,0,0.0027383153387653962
855,3218838299113853952,88.50852248100449,0.4158119406494925,0.9350270327623804,-2.641299722900827,4.166037162933331,14.479282000000001,1.3771677,0.7651119000000001,0,0.0019344678886982578
856,3218838299113855616,88.49840544509932,0.4205433695971093,0.6220850664179242,0.6499955591114828,-0.5370301675126649,18.4366,1.7755051,0.94195557,0,0.0018644196146057382
857,3218838329177311360,88.52149980106294,0.4285070655009517,0.6414868613851984,-1.7021990367616735,4.294651987071346,19.402782000000002,2.7188416,1.1699351999999998,0,0.00220090268678076
858,3218838333472440832,88.5148692417007,0.4313216167402473,1.370829513551569,-3.1385067959835213,4.100616460952011,20.51156,2.0239849999999997,1.2940311000000002,0,0.0037825733058710104
859,3218838333473590016,88.50830861525431,0.4292444231972231,0.19102275236922225,-1.9083464773461567,0.7290858391503096,20.596598,1.1142807,0.6639271,0,0.0029896905597467487
860,3218838363536755840,88.49351854723919,0.4246030369509053,0.3398294592651829,-0.4718006646404464,0.8734263962544688,19.79126,1.4480572,0.9036101999999999,0,0.001271645366208712
861,3218838363537476992,88.49243766186804,0.4260887051276736,0.4744681745456705,-1.8039391787241508,-1.3896381680322885,17.724651,1.7469845000000002,0.9339695,0,0.009404591962736535
862,3218838363537967616,88.49894464475365,0.4281681514470617,-0.19022937941019427,3.5885115443746347,-2.9095886665731863,19.376806,1.9290599999999998,0.9021415999999999,0,0.012882186900874221
863,3218838363537970048,88.48837026660183,0.4297511743766808,0.5131157820066024,-0.38144672636257854,3.967063446722913,18.954367,2.1143513,1.0756626,0,0.004274182309633711
864,3218838363537972736,88.49783090744353,0.4311184064499175,1.0326404570989631,1.5944646458641636,0.4594174222542399,19.702170000000002,1.8544025000000002,0.9026699,0,0.01035320059271849
865,3218838367832196736,88.48744979602776,0.4290611930631365,-0.5790586640941565,0.047210584800155504,1.2810882054245396,20.41799,1.38554,0.7623882,0,0.012795589527874705
866,3218838367833330304,88.49395030410521,0.4298869615225111,0.8870641717044275,-2.5505876728454857,4.333087598711728,15.322632999999998,1.4288778,0.7851715,0,0.0019862336741816324
867,3218838367833332480,88.49083762926064,0.4270359509291485,0.6968680505307698,-2.915765073465215,4.406610494593816,13.413637,1.2175922,0.69376373,0,0.0022770240662086405
868,3218838397897714688,88.50681600845154,0.4345692566033704,-0.20224084854525326,0.4186620390711012,-0.3206112959075721,19.902323000000003,1.5337887,0.8272705,0,0.0027442544167187886
869,3218838402191913856,88.50576859888659,0.445754326051891,2.2433057330656574,21.16476590690295,-6.600520447950228,20.390654,2.4860363,1.3305912,1,1.0
871,3218838402193064704,88.50228523859249,0.4396456530555373,0.5354915864925902,-0.18743901197049231,1.5284210125814572,16.574173000000002,1.4895744,0.8145294,0,0.001416531607448005
872,3218838432256230528,88.55303835490206,0.4178636434880061,-0.4994051848007952,1.1504679082614189,1.6265379105265172,20.622405999999998,1.3308848999999998,0.94686127,0,0.019940254485685968
873,3218838432257436928,88.55609338562323,0.41866526072567,0.42440020062978207,-0.6598848694979792,4.082594947351439,18.486488,2.1736183,1.042017,0,0.0038859402553462945
874,3218838432257438976,88.54782326911665,0.4193643614508797,1.014321621933049,-3.4642760041389327,-0.11942302506249247,18.356276,2.041048,1.001133,0,0.041284871031287834
875,3218838432259969152,88.55445278279495,0.4153609011393935,-0.18070207069144845,-1.9956058608988336,-0.9821839439741841,19.658897,1.6311417,0.89992905,0,0.020352227199076475
876,3218838432263811968,88.55117489322193,0.41325309100664603,0.6547612105538397,3.368240922363221,-8.004440323971341,18.14692,1.9369087,0.9307841999999998,1,0.5164030823864719
877,3218838436551635456,88.55379686744318,0.4235322169485172,0.7028062422759068,0.694079225962637,0.0070244663618587175,20.44438,1.5334625,0.9186764000000001,0,0.00200197814146369
878,3218838436552796672,88.5501484737793,0.4205249381904641,0.9013406549466536,-2.5563746050405807,4.155176638470245,14.119682000000001,1.6727581000000002,0.88373375,0,0.001860021651042668
879,3218838436552797568,88.55334310709647,0.4139511956121419,0.9437693678875058,-2.7997014181059967,4.522135202175802,14.707548000000001,1.4947958000000001,0.81534576,0,0.0021091385305504902
880,3218838436552799232,88.5420261059729,0.41856912003504615,0.8913231957480791,-2.7005605544474443,4.554705409208288,14.999851000000001,1.5689563999999998,0.8442850000000001,0,0.00208837678567414
881,3218838436552799616,88.54062799622857,0.4193500843854056,0.8693711212968235,-2.7179398700357003,4.222110255797002,14.134284,1.5245819,0.8251084999999999,0,0.0019369075112756992
882,3218838466615973504,88.55251500749992,0.4299786768369097,1.2738409321235498,2.42059924708564,0.3640426283703797,20.249026999999998,1.3196697,0.7221966,0,0.07838150629414925
883,3218838466616268800,88.55825581144917,0.431440483434612,0.4751094758651536,1.7589560420778685,-0.6278015985807878,20.322751999999998,1.6247902,0.90932274,0,0.003214176485174161
884,3218838466617177856,88.5605604737874,0.4224072488181169,-0.10012235049375233,0.10185025306466536,-0.2906806079237932,19.555967000000003,1.8459225,0.9554634,0,0.0021944279233415804
885,3218838466617181824,88.5539898139075,0.4272000354971253,0.15485207562971265,0.2531733510096609,-0.2368092668562375,19.228163000000002,2.0209198,1.01647,0,0.0015287424315458544
886,3218838466617182592,88.55953712979858,0.4276368105560168,0.541460107203256,3.7760942701078704,0.2981555900819903,18.297003,2.0238914,0.9924526,0,0.1392387349841213
888,3218838470912740864,88.56499941744526,0.4300857819090336,0.6835767335917144,1.412273327583721,0.40499239192278175,19.688425,1.7616787,0.8429508,0,0.003723143086695415
889,3218838470912741376,88.56251962688756,0.42886677741200585,0.9470488791004338,-2.597904938355378,4.363347654976638,15.175684,1.5159655,0.8229475,0,0.0019857382249381804
890,3218838500975708032,88.53923508277114,0.421355553624867,-0.6595593178685591,1.3671196334902287,-0.2321000547105457,19.480389000000002,1.6168671000000001,0.85326576,0,0.0134852464320424
891,3218838500976683776,88.53898735691106,0.4287433936697368,1.0487449453693696,-2.1348108396154184,4.50259659960176,19.907825,2.4039154,1.1433353000000002,0,0.0023433102498981078
892,3218838500976926336,88.54564238454464,0.4313469313822947,0.017675112088838273,0.05924035824375901,-1.1160839373118927,17.403118,2.0727234,1.0261593,0,0.00217933439189035
893,3218838500982100352,88.53855842638397,0.42758382414287105,1.0685778099273953,-0.7415643618257409,2.7958039654568845,19.564922,2.20969,1.0626944999999999,0,0.0024267389554070247
894,3218838505271612928,88.53938468063309,0.4308001853655293,0.26616159612543777,3.020232189123826,-0.5414905075087522,20.765401999999998,1.5933533000000002,1.1503773000000002,0,0.014049097244905717
895,3218838535335451008,88.54896944109947,0.430778891548113,0.6774106546958314,-2.509627425747676,4.1861249179109645,18.995354000000003,2.287386,1.1066017,0,0.0019394674403792154
896,3218838535335454848,88.54492670992049,0.4380879148957732,-0.4036801560342888,-0.2533223041362909,2.1506761911540004,20.09977,1.9176769,0.8222294,0,0.0095957973552275
897,3218838569696403968,88.5722792128981,0.4321181040879933,0.6590154868896343,-0.07578338324307286,-1.7006281399605874,18.06772,1.9736557000000001,0.9947853000000001,0,0.0030138136223065814
898,3218838569696415360,88.5693755661849,0.4416304664912188,0.2995461482334589,0.2137253199793122,-1.7111337081540732,18.545523,1.8052063000000003,0.91581917,0,0.002180703042956943
899,3218838573990568320,88.57678388801939,0.43735099477309175,0.3653250064942473,0.12758716937474976,0.7044626748827892,19.585983,1.5810852,1.0114306999999998,0,0.0013456234084100412
901,3218838573991743104,88.56683377103138,0.44192747517070535,0.6802102231148698,0.6288489152017991,-0.9473497850369672,16.503048,1.7105427,0.9067707,0,0.0021587197098984945
902,3218838573991744128,88.56171862846405,0.4386971913672197,-0.08876331678379712,2.333159492721029,0.8134733824291395,18.39603,1.8278903999999998,0.93662643,0,0.015121166164667318
903,3218838604056156160,88.58098528065511,0.44371185873584057,0.3589202810059749,0.8038439020942679,-1.5301803541867884,18.236397,1.6052799,0.82909966,0,0.00191830480320412
904,3218838608351478144,88.58043915890822,0.442439763445707,0.92939057594137,-0.6703909365293929,0.7383278818123024,20.43401,1.5791588,0.8694495999999999,0,0.0017437421629879636
905,3218838638415901568,88.55313875858513,0.4491212429390108,0.1732373787517315,0.9463269054739774,-3.887793239648186,17.811577,2.2225417999999997,1.0891552,0,0.00722055419843265
906,3218838638417379840,88.56023443263254,0.4521957602424437,0.9378404430157162,-0.8992543786053734,-18.540321780006995,19.39558,2.8424873,1.3481998,1,1.0
907,3218838642710044672,88.56191810628978,0.4514606033194245,2.4968909779392914,-3.6074735165261895,5.108542423304615,20.699553,1.7828293000000002,1.4816284,0,0.2665016304187909
908,3218838642711218688,88.56016668427927,0.4510121761703523,0.4951184752294441,-0.3703558913370155,2.770516256175138,16.68414,1.6554011999999998,0.8777809000000001,0,0.0020315660648809724
909,3218838642711837312,88.55836559950161,0.4436346971426415,0.3454883843809218,-2.8036774525847177,4.563922693521803,19.680414000000003,1.9218254000000001,1.156641,0,0.0037212625725026737
910,3218838672774420736,88.5724216773636,0.4579315378360743,0.6896850409162808,-2.309830853680064,-4.578329808694493,19.565088,2.395855,1.0377846,1,0.7635169831067864
911,3218838672775656832,88.57443240142095,0.4589676329736689,0.19243622746410852,0.5177732449915747,1.2053804460025184,18.744087,1.7419682,0.8737469000000001,0,0.0021363047181045445
912,3218838677070951424,88.57176759900952,0.4623606552599326,-1.8859880814113517,0.2818002867943455,0.3579396057440081,20.50103,1.6151981000000002,0.80817986,1,0.9820529951136443
913,3218838677070953472,88.56839879624759,0.4598598727739242,0.6957387605954969,-2.9959513831684705,3.8629308861824065,14.365192,1.6050205,0.85551167,0,0.002173199296906533
914,3218838707135354880,88.52897305757105,0.4304725442682282,0.3633833437747732,-0.2789869040431686,-0.597796274167293,19.495014,1.825489,1.0495548000000001,0,0.0015954387860709614
915,3218838707135359616,88.52795644533786,0.43413895118431217,-0.020582599869807115,-0.6543337999139426,0.21753176116085207,18.74165,1.729084,0.89894676,0,0.0022059153169763975
916,3218838741494615808,88.53068686591259,0.4476697667771629,0.7069668442287171,1.4275989774752502,-9.481486236744075,20.627878,2.1497707000000004,1.4318581,1,0.9909389425240329
917,3218838741496594816,88.54515715990296,0.4466914001656692,1.040714194760641,-2.461511425434217,3.772967925428148,19.732692999999998,2.39299,1.1580906000000002,0,0.0019478563046000496
918,3218838745789960960,88.52934470728101,0.4463783410973752,-0.557029660420304,0.2586119334571791,0.6379394405455134,20.70035,1.8228703000000002,0.94696045,0,0.009741798052986528
919,3218838745790438400,88.54454468965261,0.4454831979073943,0.9829747577707588,-1.3256138824986838,4.491001193692871,16.337511,1.8942193999999999,0.9543295,0,0.003293116904616711
920,3218838775854849408,88.510578793915,0.4448869586219987,0.7253592804092149,2.45110984582157,-0.7008784525205902,19.837418,1.6622143,0.9089298000000001,0,0.010987081424426465
921,3218838775854857984,88.51271997137621,0.4506547082862621,0.9898015283757908,7.7782689595686545,-6.2236544752894725,18.432707,2.0367432,1.0015278,1,0.999288488834466
922,3218838775856333056,88.52667532446405,0.4469582560604327,0.023269584786249305,-3.4515894774746214,4.050355911501509,20.203362,2.442627,1.2454014,0,0.01235036290121019
923,3218838775857265152,88.51808958435942,0.4444343862396497,0.25107527361048043,0.6641181676386461,-2.4333603790907485,20.045932999999998,1.5495815,0.88391113,0,0.0029508598281557897
924,3218838780149019904,88.51847424575344,0.4547936342132693,1.9598566061811105,-4.11653746566683,-3.4282841470426537,20.666079,1.7540244999999999,1.0901661,1,0.9995988455340356
925,3218838780150178560,88.52624338930384,0.4483007447250433,0.9524138117897144,-2.6372675585035568,4.186328256722964,15.792321,1.9029236,0.9652662000000001,0,0.0020239445158733538
926,3218838780150179712,88.51852937068846,0.4522535410229568,0.9364124562529658,-3.0864538232642684,4.012818129051715,15.460223000000001,1.8223494999999998,0.94033146,0,0.0022900901675195033
927,3218838780150181888,88.51815226993834,0.4436377153469245,0.5880403305440965,1.0761664410250786,-3.614754870845728,17.786684,1.7546406000000003,0.8772106,0,0.00855763359921391
928,3218838844573432064,88.54682289545246,0.4545457244491633,1.3241579941825978,-2.3641182623953503,3.9360620685138343,19.450891,2.4045582000000003,1.1517353000000001,0,0.0030945662708311474
929,3218838844574354816,88.55439786560123,0.4610800577569067,0.628416155423365,-2.5184516441487146,4.056481940576485,17.630754,2.099781,1.0236778,0,0.0020129748010750477
930,3218838844574359680,88.54726506709345,0.4637368150525821,4.628738188184532,2.4868854018908912,-1.3465766793617835,19.42886,1.8891888,1.3132706,1,1.0
931,3218838878934096256,88.56567116546806,0.4624806966505057,0.07635696991639702,0.7687341216613933,0.9280451770118786,18.165101999999997,1.590416,0.8293686,0,0.002598214278077679
933,3218838883229381504,88.5684782651786,0.4657069003655093,1.195587139142995,-3.172198168895302,-1.5983485194131968,15.713111999999999,1.6597557,0.8774700000000001,0,0.20708385784500336
934,3218838913292592640,88.5357178517628,0.4638210460044933,0.03364977258742069,1.7057791481592703,0.9042679253282216,20.119989999999998,1.5200443000000001,0.91218376,0,0.0065703583890044
935,3218838913292932352,88.53499158509031,0.4715167885643117,2.6338889139441157,18.558729915032032,-30.967472313024288,19.670023,2.5477448,1.370161,1,1.0
936,3218838913293851520,88.53881053353413,0.4689632519787496,0.20462345854283592,0.1560390399414938,0.3810650798398189,19.043432,1.757597,0.93025017,0,0.0015704464866627282
937,3218838917589124736,88.54588791874347,0.4675774114439284,0.8457749366010763,-2.5403122521278165,4.294833744185355,15.306313000000001,1.5661106000000002,0.84176445,0,0.0020366433025289714
938,3218838947652332544,88.54757794407496,0.4685956856017392,0.659764799174521,-4.1346442709530535,0.7769189940177379,18.651846,2.258257,1.0793324,0,0.04334184556886389
939,3218838947652668416,88.55193454191615,0.4695557034250595,0.6176469635055039,1.6429918226493092,-3.736354581341774,20.428913,1.8762283,0.9489784,0,0.009635910981948655
940,3218838947653594368,88.54573179922745,0.4709262550446578,0.9301323615825694,-2.8338642284895963,3.958908282570008,19.188856,2.4639472999999996,1.0826416,0,0.00208455453313117
941,3218838947653613440,88.55575430614094,0.4794446963788403,-0.09644905272450012,-0.613723418648531,-1.2501065266108975,19.240686,1.8190974999999998,0.90055466,0,0.004175320523133018
942,3218838951948860032,88.54856630213182,0.4791248467759443,0.4171196505771756,-0.6083617329935991,-0.9421447465996255,15.612795000000002,1.9405974999999998,0.9759655,0,0.0022116752242649336
943,3218838951948860928,88.54966612241762,0.4749043398566031,0.9137817943575464,-2.799665824069127,4.358306740383783,14.425818,1.4801645,0.8078604,0,0.00219130134078626
944,3218838982013249280,88.45879607244436,0.4178602425234581,1.1914343182724796,-2.7527597524045677,4.792077956271303,18.89978,2.3482304,1.0886841,0,0.0027785728504581553
945,3218838986308631040,88.4623385725418,0.4253505328984633,1.0561676840494427,-2.8497108524018318,4.277751535272898,14.043942000000001,1.3826771,0.7675915,0,0.0022411040479752018
946,3218838986308631296,88.46284995544309,0.4225931766330168,-0.3882337522250471,-0.21533203071435847,-1.1757726551137824,20.60396,0.88959885,0.64243126,0,0.0060388350028367606
947,3218838986308632320,88.4596177812188,0.4229296263088778,0.9177612196507198,-2.8695677784788858,4.421802643248023,13.939754500000001,1.3477058000000002,0.7520876,0,0.0021273647844693095
948,3218838986308634496,88.46060919242237,0.4142185729403025,0.9206348696719062,-2.7679154504921475,4.3892659204844415,11.820825,1.8956547,0.95660305,0,0.0020417676425920264
949,3218838986308635648,88.45877402238592,0.413764277501193,0.8588229603387305,-3.1552506217263074,4.160163372572252,14.406166,1.3824501,0.7722397,0,0.002263473729605502
951,3218839016371787904,88.47851672265516,0.4306565481659372,1.7299131829112466,-4.096619995176944,1.666272036102621,19.301085,2.8238087000000003,1.2512455,0,0.09208559496812131
952,3218839016373000320,88.46306744843363,0.429631923430738,0.5579680099284973,-0.2568784357455256,0.5552244756180129,15.817276000000001,1.3768263,0.76580524,0,0.001289151276422576
953,3218839016373004032,88.47278170838362,0.4332565356610463,0.9289955537658331,-2.5425480376150382,4.10319822332482,16.943441,2.231061,1.0542498,0,0.00192587775042587
954,3218839016373004288,88.47329461809946,0.4306207668541933,0.8494977941602643,-2.9139199534231124,4.5845272817121385,17.800535,2.2173672000000004,1.058054,0,0.0022461150606265874
955,3218839020668363136,88.4748498738121,0.4345638123842532,0.6729506876768571,0.4054799994851221,-0.0420309513620176,19.684841,1.7154827000000001,0.94457245,0,0.0017601560836711853
956,3218839020668365056,88.47177960779733,0.4315969144158694,0.8759661997089462,-2.756648185530397,4.378185684238024,16.695831,2.0394049,1.0012292999999999,0,0.002073531456977538
957,3218839020668367360,88.46465676886953,0.4272542605386949,0.8949647525232706,-2.7935563258505782,4.3495295248753525,17.053144,1.6540775,0.8757190999999999,0,0.0020672153247874594
958,3218839050732732928,88.45530186447745,0.4251023333058061,0.6234444284880001,-2.01333797779332,-2.067537013754449,18.090948,1.6712360000000002,0.87286377,0,0.02919849461934101
960,3218839050732735104,88.44937363108734,0.4281256185407419,0.3183369128521862,-0.5488251135754226,-1.3523991691521646,19.017748,1.8581332999999998,0.9553814,0,0.0026698253559168128
961,3218839050732736768,88.45274584663444,0.4291882718300946,0.6636293367950391,-2.9065410804453107,4.141264627700552,17.811941,2.1941737999999997,1.026907,0,0.0022067586229199297
962,3218839055028106240,88.45915735441092,0.4312716564804753,0.4776806974508047,1.0644751429283836,-3.210117575612944,15.450676000000001,1.399065,0.7764473000000001,0,0.005271303965468621
963,3218839085092487552,88.45218628476334,0.4379133961617117,0.20084757966942607,0.6036584079766264,-0.0976734934489922,18.782812,1.4498672,0.73480797,0,0.001616607290382615
965,3218839089386721664,88.45990080602097,0.433017252217942,0.9325899936912236,-2.817336863884234,4.069516394139454,18.598824,2.0645828,1.1980152,0,0.0020389840996860344
966,3218839089387841408,88.46797680659006,0.43631531699680937,1.7787634527740164,-4.249551073118399,-0.4389685911067289,18.670616,2.6956615000000004,1.3132706,1,0.7471714958870446
967,3218839089387843840,88.4592067097274,0.4328825465473219,0.9219176439264136,-2.557277722885033,4.4437640481863445,15.933464,1.6222754,0.8694544,0,0.002074630651448911
968,3218839119452025088,88.48870906161726,0.4351829492384027,0.8982380622910721,-2.8520050891761346,4.2248812876428845,13.664201,1.8343276999999998,0.93588734,0,0.0020842882991665697
969,3218839119452227712,88.48557480444398,0.4407883270919511,-1.3265046261733129,0.1087707001356644,0.6455697651926204,19.977073999999998,1.7335968000000002,1.2223072,0,0.4004099960851327
970,3218839119452234752,88.4820023170955,0.4459709689449456,0.5197276121652354,-1.8539037459139087,1.8997260565256457,17.6425,1.8177718999999997,0.932127,0,0.001530594689902598
971,3218839123747576192,88.47633536031077,0.4407175906601392,0.756607075105183,0.4442753886825199,-5.293981378750843,15.948982,1.7780647,0.9238738999999999,0,0.12344551240869144
973,3218839188170490112,88.48061058371306,0.4464052206442612,-0.9261318588299088,-0.4575224009475662,-0.4628273903896817,19.738287,1.5962315,1.0137996999999999,0,0.05728279746174099
974,3218839188171715584,88.47530695861636,0.4493833919158158,-0.05552288661368617,2.7018631120760364,-2.236899042061016,19.408895,2.0162983,0.99772644,0,0.00567818998237393
975,3218839192465920640,88.46498150993929,0.4453398592904662,1.2719090258221484,-2.6376208658338967,4.554117613722856,20.12284,2.5256138,1.3549576,0,0.0031455822730902267
976,3218839222530565120,88.4829248926901,0.4616404087292137,4.223694625981674,9.868967755986043,6.21713679599029,19.109165,2.9584923,1.3003445,1,1.0
977,3218839222531474944,88.47994063959787,0.4606864371086726,0.23773556453645936,0.4561882313845513,1.776452806434571,18.820663,1.7662601000000002,0.87999153,0,0.0026683896599676953
980,3218839226826783104,88.49405590625568,0.4575852424882774,0.8087872576375215,-3.077568077311845,4.720937409898802,14.951076500000001,1.6425904999999998,0.87312603,0,0.0025737493162069644
981,3218839256889961088,88.43932354389095,0.4365207472148516,0.8591247903959858,-3.937723002690993,4.7084437985602685,16.022482,1.8962278000000001,0.9575700999999999,0,0.003917069341515627
982,3218839256891179520,88.45072883980981,0.4384665388550299,0.6789816005850464,-2.2735104166692244,4.202357001727443,18.429308,2.204773,1.0051421999999999,0,0.0019499967776446215
983,3218839256891182848,88.43749626868733,0.442184835314525,0.7063215828797423,1.3451197680844384,5.781414687372707,18.656658,2.1234455000000003,1.0434608,0,0.4562869169847754
984,3218839256897531648,88.44741320575413,0.4380572449538325,0.946168541525906,-2.6232891400971776,4.130575971594325,12.39984,2.1377677999999998,1.0347176,0,0.001989529106927606
985,3218839261186538752,88.44646494808028,0.4360737033915502,1.0067256565083482,-2.9191607127787322,4.245911999448734,14.179687,1.6806822,0.88315296,0,0.002231696871081309
986,3218839261186732544,88.43805031100544,0.437708547977404,0.8192301737946576,-2.7655237864448265,4.380393136725445,14.520139000000002,1.6860389999999998,0.8862028000000001,0,0.0020888498820562863
